"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.326422892491411e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876395787062361e+05, 1.000000000000000e-10, 2.785801828196060e+09
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.326417923521937e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876397972684517e+05, 1.000000000000000e-10, 2.785821899688667e+09
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.326417145365137e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876396275560933e+05, 1.000000000000000e-10, 2.785823526843212e+09
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.326445322311291e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876502507628537e+05, 1.000000000000000e-10, 2.785797897347129e+09
137, -3.333300000000000e-01, 2.004654148232044e-06, 1.336155978360798e+00, 9.260636901199089e+01, 3.052623235872769e-07, 2.908824495760935e+05, 4.054051155095428e-01, 3.045877549642612e+04
138, -2.932629762990000e-01, 2.004654148232044e-06, 1.336137345613304e+00, 9.260150386179528e+01, 2.648717764244674e-08, 2.908817924404937e+05, 2.375029016802191e-01, 1.891792534490117e+04
139, -2.579638554210000e-01, 2.004654148232044e-06, 1.336155176728493e+00, 9.259897209097068e+01, 3.956583298706650e-07, 2.908820563329104e+05, 1.846663271843075e-01, 1.560556762222231e+04
140, -2.268587402450000e-01, 2.004654148222045e-06, 1.336143793198332e+00, 9.259459727630851e+01, 1.882507559468427e-07, 2.908826231107827e+05, 1.660213509984748e-01, 1.465013533366860e+04
141, -1.994419202700000e-01, 2.004654148222045e-06, 1.336150685647266e+00, 9.258917245506305e+01, 4.186153072815986e-07, 2.908833193979898e+05, 1.586440735149066e-01, 1.437431907285656e+04
142, -1.752676497180000e-01, 2.004654148222045e-06, 1.336151074005323e+00, 9.258375465415182e+01, 3.426544248063237e-07, 2.908842218972982e+05, 1.553440755708143e-01, 1.429515741502542e+04
143, -1.539429005510000e-01, 2.004654148222045e-06, 1.336164653751964e+00, 9.257780111820212e+01, 8.148521924780481e-07, 2.908852244114320e+05, 1.536890702487078e-01, 1.427402857938295e+04
144, -1.351209725690000e-01, 2.004654148212045e-06, 1.336164889636587e+00, 9.256991388576728e+01, 8.721227467212284e-07, 2.908862757553171e+05, 1.527798027788578e-01, 1.427080007695726e+04
145, -1.184958567280000e-01, 2.004654148212045e-06, 1.336172195631963e+00, 9.256109546311291e+01, 1.124699715008641e-06, 2.908873910712808e+05, 1.522403833770609e-01, 1.427263958929261e+04
146, -1.037972600030000e-01, 2.004654148212045e-06, 1.336177622147338e+00, 9.255202154267268e+01, 1.313505343409173e-06, 2.908886376888846e+05, 1.519030611290037e-01, 1.427593665137356e+04
147, -9.078621093630000e-02, 2.004654148212045e-06, 1.336186503267154e+00, 9.254134673642147e+01, 1.965503238749469e-06, 2.908899174893835e+05, 1.516814056833970e-01, 1.427926400599839e+04
148, -7.925117441300000e-02, 2.004654148212045e-06, 1.336192860152813e+00, 9.252786168321643e+01, 2.763409037656466e-06, 2.908911697767864e+05, 1.515306207206096e-01, 1.428232809905171e+04
149, -6.900461249730000e-02, 2.004654148212045e-06, 1.336201642734876e+00, 9.251223298818263e+01, 3.227781612435350e-06, 2.908924471941683e+05, 1.514234316350968e-01, 1.428485325164542e+04
150, -5.987993541990000e-02, 2.004654148212045e-06, 1.336209958249877e+00, 9.250068069654459e+01, 1.342714411838118e-06, 2.908942143094642e+05, 1.513472292596342e-01, 1.428716196586930e+04
151, -5.172879314310000e-02, 2.004654148212045e-06, 1.336219860322826e+00, 9.250290142042657e+01, -3.426313131340753e-06, 2.908971879128551e+05, 1.513025684974131e-01, 1.429001552255626e+04
152, -4.441866346870000e-02, 2.004654148212045e-06, 1.336230370533216e+00, 9.251539438802075e+01, -3.188992190572651e-06, 2.909012114624374e+05, 1.513026395562492e-01, 1.429457281079823e+04
153, -3.783069747710000e-02, 2.004654148212045e-06, 1.336242844653738e+00, 9.248785315973656e+01, 2.524061661567062e-05, 2.909029022358158e+05, 1.513299057356256e-01, 1.429953255893933e+04
154, -3.185778726780000e-02, 2.004654148202045e-06, 1.336256381854327e+00, 9.232341814889229e+01, 9.668971335979259e-05, 2.908955941440820e+05, 1.513600733567588e-01, 1.430014383932141e+04
155, -2.640282458740000e-02, 2.004654148202045e-06, 1.336270961213415e+00, 9.201632047468362e+01, 1.308732772307372e-04, 2.908788181872777e+05, 1.520226954616125e-01, 1.431268757227489e+04
156, -2.137712203200000e-02, 2.004654148202045e-06, 1.336287871448558e+00, 9.196653276079688e+01, -1.458486927333295e-04, 2.908803162495000e+05, 1.533935698696968e-01, 1.434660665367150e+04
157, -1.669897115810000e-02, 2.004654148202045e-06, 1.336313633741590e+00, 9.313499186708468e+01, -1.015097859512242e-03, 2.909688632698236e+05, 1.572795079484965e-01, 1.448790068704792e+04
158, -1.229231405650000e-02, 2.004654148202045e-06, 1.336349502556151e+00, 9.602885087950339e+01, -1.832421021424334e-03, 2.911911526360596e+05, 3.963282210618615e-01, 1.921649052857530e+04
159, -8.085506794949999e-03, 2.004654148202045e-06, 1.336437649385923e+00, 9.720598757887545e+01, -2.720933769020159e-04, 2.913156595470863e+05, 2.493987336891373e+00, 3.482553359816424e+04
160, -4.010154622500000e-03, 2.004654148202045e-06, 1.336672467144656e+00, 8.302425601911034e+01, 2.762217199594347e-02, 2.904242407073270e+05, 1.502298739642411e+01, 7.945897573997031e+04
161, -4.489824182850000e-33, 2.004654148202045e-06, 1.324450907308505e+00, 6.716397401991290e+00, 2.536481072065390e-02, 2.877553808964376e+05, 6.792459368803151e-03, 3.222449440085253e+08
162, 4.011887597850000e-03, 2.004654148202045e-06, 1.325512609062182e+00, 2.358634348335013e+00, -4.281223956539727e-03, 2.876575318171951e+05, 1.899820050416258e-03, 3.214857986642558e+08
163, 8.056205200680001e-03, 2.004654148202045e-06, 1.326351641381048e+00, 2.263437646107282e+00, -1.028200877211258e-04, 2.876846095882061e+05, 2.145638828696251e-03, 3.211457229364507e+08
164, 1.213422760060000e-02, 2.004654148202045e-06, 1.326634158772771e+00, 2.285050154650319e+00, 7.096998923477788e-06, 2.876820470628521e+05, 2.026485230376456e-03, 3.210227023445305e+08
165, 1.624726554020000e-02, 2.004654148202045e-06, 1.326724798629352e+00, 2.255793263207175e+00, 1.548901690615374e-05, 2.876815976404555e+05, 1.865586058943447e-03, 3.209833805586761e+08
166, 2.039666755470000e-02, 2.004654148202045e-06, 1.326751149339641e+00, 2.203924675195289e+00, 1.747429888639891e-05, 2.876798039790255e+05, 1.731774010225420e-03, 3.209701893292865e+08
167, 2.458382190520000e-02, 2.004654148202045e-06, 1.326755869042505e+00, 2.149633108702411e+00, 1.611216502199013e-05, 2.876781687345550e+05, 1.623554416979280e-03, 3.209663475831454e+08
168, 2.881015861120000e-02, 2.004654148202045e-06, 1.326753985507948e+00, 2.100406145795149e+00, 1.441404089929887e-05, 2.876766819506016e+05, 1.535044188127088e-03, 3.209654971502745e+08
169, 3.307715158840000e-02, 2.004654148202045e-06, 1.326748705179645e+00, 2.057518127028117e+00, 1.286643522180334e-05, 2.876753749943309e+05, 1.460943241246407e-03, 3.209663082382022e+08
170, 3.738632089750000e-02, 2.004654148202045e-06, 1.326742588024182e+00, 2.020039808863999e+00, 1.166968572455181e-05, 2.876742042367834e+05, 1.397606554001897e-03, 3.209676407353483e+08
171, 4.173923511390000e-02, 2.004654148202045e-06, 1.326735287286290e+00, 1.986883858814970e+00, 1.069591210297806e-05, 2.876731297937525e+05, 1.342466662523566e-03, 3.209695997719023e+08
172, 4.613751382460000e-02, 2.004654148202045e-06, 1.326727441042491e+00, 1.956999638637187e+00, 9.923289850364867e-06, 2.876721333845541e+05, 1.293394278490464e-03, 3.209718872696609e+08
173, 5.058283026210000e-02, 2.004654148202045e-06, 1.326719418473151e+00, 1.929711818592247e+00, 9.287129829892157e-06, 2.876712004683043e+05, 1.249140427594632e-03, 3.209743262785876e+08
174, 5.507691408390000e-02, 2.004654148202045e-06, 1.326711493080546e+00, 1.904572217077009e+00, 8.732722286817501e-06, 2.876703219896024e+05, 1.209063927497479e-03, 3.209767883895777e+08
175, 5.962155430870000e-02, 2.004654148202045e-06, 1.326703686193683e+00, 1.881299873066708e+00, 8.238430266468738e-06, 2.876694956863585e+05, 1.172590725608397e-03, 3.209792597008517e+08
176, 6.421860241959999e-02, 2.004654148202045e-06, 1.326696120321466e+00, 1.859644027598049e+00, 7.798514358660665e-06, 2.876687167068547e+05, 1.139138084619291e-03, 3.209816816188155e+08
177, 6.886997564640000e-02, 2.004654148202045e-06, 1.326688912128347e+00, 1.839414949171606e+00, 7.413095630207013e-06, 2.876679777052558e+05, 1.108352678660700e-03, 3.209839959640158e+08
178, 7.357766043930000e-02, 2.004654148192045e-06, 1.326682176251335e+00, 1.820449194931177e+00, 7.067403877787851e-06, 2.876672786929626e+05, 1.079892434039174e-03, 3.209861525176539e+08
179, 7.834371614890000e-02, 2.004654148192045e-06, 1.326675550915730e+00, 1.802607260060282e+00, 6.747813772049357e-06, 2.876666097938484e+05, 1.053486324597792e-03, 3.209882964322284e+08
180, 8.317027892560000e-02, 2.004654148192045e-06, 1.326669309126732e+00, 1.785765417889084e+00, 6.461828515053896e-06, 2.876659757235658e+05, 1.028865409578633e-03, 3.209903138202195e+08
181, 8.805956585650000e-02, 2.004654148192045e-06, 1.326663241458294e+00, 1.769816370834026e+00, 6.198628236726354e-06, 2.876653687891037e+05, 1.005839642368161e-03, 3.209922867809376e+08
182, 9.301387935570000e-02, 2.004654148192045e-06, 1.326657661376843e+00, 1.754655198981731e+00, 5.978179015075496e-06, 2.876647780485176e+05, 9.842343138262153e-04, 3.209940710379013e+08
183, 9.803561182770000e-02, 2.004654148192045e-06, 1.326651994704912e+00, 1.740171709272938e+00, 5.752691066858061e-06, 2.876642172814345e+05, 9.637267599505896e-04, 3.209959233694267e+08
184, 1.031272506240000e-01, 2.004654148192045e-06, 1.326646912733028e+00, 1.726316454125214e+00, 5.564064226733426e-06, 2.876636737875058e+05, 9.442957241249576e-04, 3.209975448696779e+08
185, 1.082913833170000e-01, 2.004654148192045e-06, 1.326641591942925e+00, 1.713045987276785e+00, 5.364404107376315e-06, 2.876631455422392e+05, 9.258988670529981e-04, 3.209992862314029e+08
186, 1.135307033110000e-01, 2.004654148192045e-06, 1.326637003044891e+00, 1.700322208123790e+00, 5.203310382548728e-06, 2.876626426822739e+05, 9.084407118119937e-04, 3.210007399245338e+08
187, 1.188480158220000e-01, 2.004654148192045e-06, 1.326632172579937e+00, 1.688095442162446e+00, 5.031113736383252e-06, 2.876621511898281e+05, 8.918377199939552e-04, 3.210023106454257e+08
188, 1.242462442510000e-01, 2.004654148192045e-06, 1.326627865371611e+00, 1.676325370790513e+00, 4.893856563272914e-06, 2.876616687443009e+05, 8.760200647794506e-04, 3.210036684007918e+08
189, 1.297284369870000e-01, 2.004654148192045e-06, 1.326623237380099e+00, 1.664971320829023e+00, 4.734232944754799e-06, 2.876612103712114e+05, 8.609144067042666e-04, 3.210051873299245e+08
190, 1.352977746630000e-01, 2.004654148192045e-06, 1.326619400775816e+00, 1.654007987903025e+00, 4.620228336720716e-06, 2.876607631200796e+05, 8.464590529396722e-04, 3.210063796366582e+08
191, 1.409575779210000e-01, 2.004654148192045e-06, 1.326614918702668e+00, 1.643396714283564e+00, 4.475801459936208e-06, 2.876603164145969e+05, 8.326072074299177e-04, 3.210078516235401e+08
192, 1.467113157020000e-01, 2.004654148192045e-06, 1.326611416461588e+00, 1.633114899827588e+00, 4.383086929398467e-06, 2.876598859275687e+05, 8.193098237360513e-04, 3.210089201035868e+08
193, 1.525626141330000e-01, 2.004654148192045e-06, 1.326607022363294e+00, 1.623137303949823e+00, 4.237654666433190e-06, 2.876594706224195e+05, 8.065228936358257e-04, 3.210103860281517e+08
194, 1.585152660350000e-01, 2.004654148192045e-06, 1.326603707265426e+00, 1.613448507072832e+00, 4.159195392875118e-06, 2.876590593641734e+05, 7.942127918744416e-04, 3.210113951474650e+08
195, 1.645732411200000e-01, 2.004654148192045e-06, 1.326599749200431e+00, 1.604017952346809e+00, 4.042211155522487e-06, 2.876586508099024e+05, 7.823404609656008e-04, 3.210126840759390e+08
196, 1.707406969350000e-01, 2.004654148192045e-06, 1.326596657944190e+00, 1.594832075039815e+00, 3.969688640409463e-06, 2.876582570342793e+05, 7.708734270144125e-04, 3.210136160559154e+08
197, 1.770219906140000e-01, 2.004654148182044e-06, 1.326592644794709e+00, 1.585873671299551e+00, 3.846889956251842e-06, 2.876578748907412e+05, 7.597858767403933e-04, 3.210149546767423e+08
198, 1.834216915030000e-01, 2.004654148182044e-06, 1.326589851032784e+00, 1.577132712898039e+00, 3.793422245299346e-06, 2.876574921049785e+05, 7.490537653973412e-04, 3.210157718416901e+08
199, 1.899445947530000e-01, 2.004654148182044e-06, 1.326585911922900e+00, 1.568584531715644e+00, 3.678405387631497e-06, 2.876571114630004e+05, 7.386482833059387e-04, 3.210170830529532e+08
200, 1.965957359540000e-01, 2.004654148182044e-06, 1.326583441747659e+00, 1.560223039436048e+00, 3.639299846815174e-06, 2.876567433910941e+05, 7.285513667179118e-04, 3.210177769828643e+08
201, 2.033804069020000e-01, 2.004654148182044e-06, 1.326579369713196e+00, 1.552034233820896e+00, 3.511816515712842e-06, 2.876563864204862e+05, 7.187433290714051e-04, 3.210191680987128e+08
202, 2.103041726230000e-01, 2.004654148182044e-06, 1.326576891646291e+00, 1.544013180261458e+00, 3.478233814067312e-06, 2.876560277117204e+05, 7.092069540286675e-04, 3.210198758661276e+08
203, 2.173728897500000e-01, 2.004654148182044e-06, 1.326573329348541e+00, 1.536138147502034e+00, 3.383439294914395e-06, 2.876556678266047e+05, 6.999200316101818e-04, 3.210210483470100e+08
204, 2.245927263960000e-01, 2.004654148182044e-06, 1.326571277545362e+00, 1.528405211017195e+00, 3.359929597331099e-06, 2.876553167692712e+05, 6.908711095806316e-04, 3.210215823028818e+08
205, 2.319701836540000e-01, 2.004654148182044e-06, 1.326567109449282e+00, 1.520803056375440e+00, 3.231496694404996e-06, 2.876549790614528e+05, 6.820454686782225e-04, 3.210230353740638e+08
206, 2.395121189030000e-01, 2.004654148182044e-06, 1.326565364897524e+00, 1.513333015204052e+00, 3.229033791965764e-06, 2.876546422161430e+05, 6.734336949791387e-04, 3.210234517036299e+08
207, 2.472257710730000e-01, 2.004654148182044e-06, 1.326561352572782e+00, 1.505973378216543e+00, 3.111495769248287e-06, 2.876542987721246e+05, 6.650138239903462e-04, 3.210248349365187e+08
208, 2.551187880890000e-01, 2.004654148182044e-06, 1.326559709610280e+00, 1.498722881737923e+00, 3.113284377510775e-06, 2.876539603751770e+05, 6.567811259463995e-04, 3.210252081049916e+08
209, 2.631992566980000e-01, 2.004654148182044e-06, 1.326555555049759e+00, 1.491569835279210e+00, 2.988311598638851e-06, 2.876536344131471e+05, 6.487214189674610e-04, 3.210266687891690e+08
210, 2.714757349350000e-01, 2.004654148182044e-06, 1.326553968271138e+00, 1.484519673687604e+00, 2.992682636491893e-06, 2.876533136294857e+05, 6.408313015088034e-04, 3.210270344340541e+08
211, 2.799572875080000e-01, 2.004654148182044e-06, 1.326550289264512e+00, 1.477554207241270e+00, 2.891717922479276e-06, 2.876529858146513e+05, 6.330932713474628e-04, 3.210282912206680e+08
212, 2.886535243940000e-01, 2.004654148172044e-06, 1.326548754893478e+00, 1.470672083636733e+00, 2.894197182571276e-06, 2.876526576672480e+05, 6.255028655503361e-04, 3.210286294901826e+08
213, 2.975746430190000e-01, 2.004654148172044e-06, 1.326544757375624e+00, 1.463860333554829e+00, 2.781737011364847e-06, 2.876523360888937e+05, 6.180474921450253e-04, 3.210300292377281e+08
214, 3.067314743950000e-01, 2.004654148172044e-06, 1.326543358014397e+00, 1.457125767687973e+00, 2.791032051220040e-06, 2.876520258854541e+05, 6.107269178864405e-04, 3.210303261524822e+08
215, 3.161355336610000e-01, 2.004654148172044e-06, 1.326539660912004e+00, 1.450455026261403e+00, 2.689895128534925e-06, 2.876517150686372e+05, 6.035269378413833e-04, 3.210316075480471e+08
216, 3.257990755320000e-01, 2.004654148172044e-06, 1.326538436646936e+00, 1.443848199892934e+00, 2.704018616870567e-06, 2.876513958738436e+05, 5.964446629304937e-04, 3.210318228727708e+08
217, 3.357351552200000e-01, 2.004654148172044e-06, 1.326534235850736e+00, 1.437289737567123e+00, 2.587523954818540e-06, 2.876510795327594e+05, 5.894671118491301e-04, 3.210333161858350e+08
218, 3.459576954530000e-01, 2.004654148172044e-06, 1.326533047318022e+00, 1.430787120978253e+00, 2.607749551997068e-06, 2.876507718339802e+05, 5.825964830524698e-04, 3.210335268339709e+08
219, 3.564815603450000e-01, 2.004654148172044e-06, 1.326529444678702e+00, 1.424327521990580e+00, 2.511910271884347e-06, 2.876504702664007e+05, 5.758205260267563e-04, 3.210347774676403e+08
220, 3.673226369200000e-01, 2.004654148172044e-06, 1.326528439166259e+00, 1.417914208661850e+00, 2.530285356266277e-06, 2.876501630213223e+05, 5.691371157440358e-04, 3.210349110500540e+08
221, 3.784979252510000e-01, 2.004654148172044e-06, 1.326524175464871e+00, 1.411530381097009e+00, 2.416470157856070e-06, 2.876498514514014e+05, 5.625335215462974e-04, 3.210364369112135e+08
222, 3.900256382880000e-01, 2.004654148162045e-06, 1.326523297444945e+00, 1.405182656737569e+00, 2.447637325413680e-06, 2.876495434623201e+05, 5.560128368601224e-04, 3.210365157704799e+08
223, 4.019253126140000e-01, 2.004654148162045e-06, 1.326519405031651e+00, 1.398857736830448e+00, 2.343993407258613e-06, 2.876492456199796e+05, 5.495641815817066e-04, 3.210378950239894e+08
224, 4.142179315450000e-01, 2.004654148162045e-06, 1.326518754217845e+00, 1.392563778470299e+00, 2.372753636970721e-06, 2.876489489015308e+05, 5.431885395369639e-04, 3.210378870022019e+08
225, 4.269260622260000e-01, 2.004654148162045e-06, 1.326514118042352e+00, 1.386283448464683e+00, 2.251832870263352e-06, 2.876486430544023e+05, 5.368721528763279e-04, 3.210395783855671e+08
226, 4.400740085990000e-01, 2.004654148162045e-06, 1.326513578710957e+00, 1.380024273431845e+00, 2.295528365554030e-06, 2.876483369234190e+05, 5.306194865621527e-04, 3.210395148148530e+08
227, 4.536879824320000e-01, 2.004654148162045e-06, 1.326509583339558e+00, 1.373764873324155e+00, 2.192841688904851e-06, 2.876480364453951e+05, 5.244223236837107e-04, 3.210409368427275e+08
228, 4.677962949600000e-01, 2.004654148162045e-06, 1.326509196899584e+00, 1.367496873981080e+00, 2.228674340006824e-06, 2.876477433200375e+05, 5.182214520928128e-04, 3.210408194629766e+08
229, 4.824295720830000e-01, 2.004654148162045e-06, 1.326504379606692e+00, 1.361220135788950e+00, 2.105757665575805e-06, 2.876474468849497e+05, 5.120606025393840e-04, 3.210425970595368e+08
230, 4.976209965680000e-01, 2.004654148152045e-06, 1.326504325057912e+00, 1.354949467912732e+00, 2.161909480799185e-06, 2.876471439779236e+05, 5.059470558449849e-04, 3.210423292227581e+08
231, 5.134065813120000e-01, 2.004654148152045e-06, 1.326499858706075e+00, 1.348665378493966e+00, 2.045255041090630e-06, 2.876468442838128e+05, 4.998693734913238e-04, 3.210439540912313e+08
232, 5.298254783930000e-01, 2.004654148152045e-06, 1.326499763802220e+00, 1.342379333209546e+00, 2.086861989817491e-06, 2.876465538687711e+05, 4.938313564725469e-04, 3.210437148078215e+08
233, 5.469203295140000e-01, 2.004654148152045e-06, 1.326494441253431e+00, 1.336072664741737e+00, 1.958229127682245e-06, 2.876462642393316e+05, 4.878189035261858e-04, 3.210457149463963e+08
234, 5.647376644470000e-01, 2.004654148152045e-06, 1.326494877951594e+00, 1.329756906616201e+00, 2.028166642103013e-06, 2.876459662880608e+05, 4.818377903584042e-04, 3.210452413432012e+08
235, 5.833283553420000e-01, 2.004654148152045e-06, 1.326490260415580e+00, 1.323407850727641e+00, 1.908643102286554e-06, 2.876456692295337e+05, 4.758765579644668e-04, 3.210469335083004e+08
236, 6.027481362320000e-01, 2.004654148142045e-06, 1.326490444967303e+00, 1.317039034325773e+00, 1.955100939865805e-06, 2.876453797713564e+05, 4.699387239576324e-04, 3.210465756391413e+08
237, 6.230581989500000e-01, 2.004654148142045e-06, 1.326484837482314e+00, 1.310629215129190e+00, 1.826306539377487e-06, 2.876450939298415e+05, 4.640112954304359e-04, 3.210487010753044e+08
238, 6.443258788700000e-01, 2.004654148142045e-06, 1.326485925796130e+00, 1.304192941161514e+00, 1.907336766905246e-06, 2.876448023829294e+05, 4.580991450587622e-04, 3.210479540659689e+08
239, 6.666254466970000e-01, 2.004654148142045e-06, 1.326480638611294e+00, 1.297701786393665e+00, 1.773705737004741e-06, 2.876445097310627e+05, 4.521905994735730e-04, 3.210499366717423e+08
