"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1982,      -8.256742476,      -7.769988702,      -8.339651143,      -8.882108091,      -7.254420789
          0,           0,        1983,      -8.257322038,      -7.770527509,      -8.340287494,      -8.882213793,      -7.254960836
          0,           0,        1984,      -8.257898087,      -7.771061022,      -8.340920996,       -8.88231853,      -7.255500091
          0,           0,        1985,      -8.258470591,      -7.771589202,      -8.341551785,      -8.882422303,      -7.256037889
          0,           0,        1986,      -8.259039477,      -7.772111996,      -8.342180205,       -8.88252512,      -7.256574448
          0,           0,        1987,      -8.259604672,      -7.772629431,      -8.342805565,      -8.882626899,      -7.257109798
          0,           0,        1988,      -8.260166112,      -7.773141704,      -8.343426172,       -8.88272752,      -7.257643601
          0,           0,        1989,      -8.260723713,      -7.773648555,      -8.344045482,      -8.882827128,      -7.258176354
          0,           0,        1990,      -8.261277362,      -7.774149724,       -8.34466343,      -8.882925724,      -7.258707897
          0,           0,        1991,         -8.261827,      -7.774645539,      -8.345277844,      -8.883023243,      -7.259238132
          0,           0,        1992,      -8.262372652,      -7.775135785,      -8.345890817,      -8.883119752,       -7.25976736
          0,           0,        1993,      -8.262914394,      -7.775620631,      -8.346501866,      -8.883214815,      -7.260294914
          0,           0,        1994,      -8.263452307,      -7.776100044,      -8.347110362,      -8.883308558,      -7.260821043
          0,           0,        1995,      -8.263986454,      -7.776573907,       -8.34771515,      -8.883400896,      -7.261345731
          0,           0,        1996,      -8.264516818,      -7.777042518,      -8.348317661,      -8.883492024,      -7.261868643
          0,           0,        1997,      -8.265043316,      -7.777505666,      -8.348918134,      -8.883582019,      -7.262390073
          0,           0,        1998,      -8.265565883,      -7.777963279,      -8.349516243,      -8.883670924,      -7.262910279
          0,           0,        1999,      -8.266084522,      -7.778415361,      -8.350111938,      -8.883758564,      -7.263428688
          0,           0,        2000,      -8.266599272,      -7.778861929,      -8.350705162,      -8.883844651,      -7.263945108
          0,           0,        2001,      -8.267110152,      -7.779302977,      -8.351295958,      -8.883929478,      -7.264460211
          0,           0,        2002,      -8.267617145,      -7.779738526,      -8.351884105,      -8.884013236,      -7.264974374
          0,           0,        2003,      -8.268120205,      -7.780168544,      -8.352469943,      -8.884095936,       -7.26548761
          0,           0,        2004,      -8.268619276,      -7.780592995,       -8.35305359,      -8.884177573,      -7.265999893
          0,           0,        2005,      -8.269114314,      -7.781011865,      -8.353634973,      -8.884257963,      -7.266510582
          0,           0,        2006,      -8.269605297,      -7.781425155,      -8.354214012,       -8.88433717,      -7.267020044
          0,           0,        2007,       -8.27009223,      -7.781832874,      -8.354790677,      -8.884415304,      -7.267528689
          0,           0,        2008,       -8.27057513,      -7.782235039,      -8.355364953,      -8.884492378,      -7.268036355
          0,           0,        2009,       -8.27105401,      -7.782631644,      -8.355936848,      -8.884568382,      -7.268542932
          0,           0,        2010,      -8.271528864,      -7.783022681,      -8.356505666,      -8.884643168,      -7.269048137
          0,           0,        2011,      -8.271999643,      -7.783408397,      -8.357072175,      -8.884716813,      -7.269551956
          0,           0,        2012,      -8.272466269,       -7.78378856,      -8.357636513,      -8.884789376,      -7.270054792
          0,           0,        2013,      -8.272928685,      -7.784163109,      -8.358198639,       -8.88486088,      -7.270556719
